MeasureItem	Year	Month	Value	ProvidedValue	AVG_Value	FromCountryMapCode	ToCountryMapCode	MeasureTime	Direction	Flag	FromCountryMemberType	ToCountryMemberType	CreatedDateTime	UpdatedDateTime
Physical Energy & Power Flows	2025	1	136	136	136	MK	BG	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	5	5	5	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	294	294	294	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	301	301	301	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	157	157	157	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	239	239	239	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	135	135	135	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	112	112	112	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	26	26	26	MK	BG	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	678	678	678	MK	GR	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	210	210	210	MK	GR	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	113	113	113	MK	GR	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	210	210	210	MK	GR	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	177	177	177	MK	GR	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	248	248	248	MK	GR	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	489	489	489	MK	GR	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	390	390	390	MK	GR	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	210	210	210	MK	GR	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	43	43	43	MK	RS	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	116	116	116	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	126	126	126	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	355	355	355	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	27	27	27	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	96	96	96	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	252	252	252	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	299	299	299	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	86	86	86	MK	RS	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	76	76	76	MK	XK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	202	202	202	MK	XK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	288	288	288	MK	XK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	322	322	322	MK	XK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	109	109	109	MK	XK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	8	8	8	MK	XK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	516	516	516	MK	XK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	0	0	0	MK	XK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	0	0	0	MK	XK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	199	199	199	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	73	73	73	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	95	95	95	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	83	83	83	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	50	50	50	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	188	188	188	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	141	141	141	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	0	0	0	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	188	188	188	MT	IT	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1161	1161	1161	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	3871	3871	3871	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	596	596	596	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	1103	1103	1103	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	2366	2366	2366	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	532	532	532	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	80	80	80	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	1535	1535	1535	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	502	502	502	NL	BE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1187	1187	1187	NL	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1702	1702	1702	NL	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	3324	3324	3324	NL	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	377	377	377	NL	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	645	645	645	NL	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	1375	1375	1375	NL	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	612	612	612	NL	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	1151	1151	1151	NL	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1970	1970	1970	NL	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	450	450	450	NL	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	560	560	560	NL	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	442	442	442	NL	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	490	490	490	NL	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	29	29	29	NL	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	294	294	294	NL	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	0	0	0	NL	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	375	375	375	NL	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	343	343	343	NL	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1	1	1	NL	GB	Value on 3rd Wed. at 11	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1098	1098	1098	NL	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	1024	1024	1024	NL	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	569	569	569	NL	GB	Value on 3rd Wed. at 11	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1043	1043	1043	NL	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	1025	1025	1025	NL	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1041	1041	1041	NL	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	927	927	927	NL	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	0	0	0	NL	GB	Value on 3rd Wed. at 11	Import	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	621	621	621	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	428	428	428	NL	NO	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	62	62	62	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	0	0	0	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	0	0	0	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	490	490	490	NL	NO	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	28	28	28	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	0	0	0	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	118	118	118	NL	NO	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1331	1331	1331	NO	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	437	437	437	NO	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	280	280	280	NO	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	520	520	520	NO	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	920	920	920	NO	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	455	455	455	NO	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	694	694	694	NO	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	1018	1018	1018	NO	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	0	0	0	NO	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1624	1624	1624	NO	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1061	1061	1061	NO	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	269	269	269	NO	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	1364	1364	1364	NO	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1131	1131	1131	NO	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	874	874	874	NO	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1433	1433	1433	NO	DK	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	684	684	684	NO	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	337	337	337	NO	DK	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1	1	1	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1	1	1	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	61	61	61	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	59	59	59	NO	FI	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	47	47	47	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	0	0	0	NO	FI	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	67	67	67	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	55	55	55	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	24	24	24	NO	FI	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1117	1117	1117	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1446	1446	1446	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	1025	1025	1025	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	1401	1401	1401	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1449	1449	1449	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	1446	1446	1446	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1447	1447	1447	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	1446	1446	1446	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1447	1447	1447	NO	GB	Value on 3rd Wed. at 11	Export	Harmonized	M	NaM	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	621	621	621	NO	NL	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	428	428	428	NO	NL	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	62	62	62	NO	NL	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	0	0	0	NO	NL	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	0	0	0	NO	NL	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	490	490	490	NO	NL	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	28	28	28	NO	NL	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	0	0	0	NO	NL	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	118	118	118	NO	NL	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	53	53	53	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	729	729	729	NO	SE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	2197	2197	2197	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	1666	1666	1666	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1032	1032	1032	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	1571	1571	1571	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	204	204	204	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	79	79	79	NO	SE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1326	1326	1326	NO	SE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	972	972	972	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	972	972	972	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	1745	1745	1745	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	4	231	231	231	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	5	1372	1372	1372	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	6	1412	1412	1412	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	7	1716	1716	1716	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	8	962	962	962	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	9	1064	1064	1064	PL	CZ	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	1	1566	1566	1566	PL	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	2	1221	1221	1221	PL	DE	Value on 3rd Wed. at 11	Import	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
Physical Energy & Power Flows	2025	3	473	473	473	PL	DE	Value on 3rd Wed. at 11	Export	Harmonized	M	M	2025-12-08 11:11:27	2025-12-08 11:11:27
